Zašto ovakvi majmuni uopce imaju medijski prostor.,2
Glavno da hodniku nije nista...,2
"Da, Dubravko, uvjerili su većinu da si srednji sloj ako imaš za hranu, a sve ostalo je luksuz (kino, kazalište, večera u restoranu 1-2 puta mjesečno i jedno putovanje od cca tjedan dana godišnjeg). Meni to nije luksuz nego nešto neophodno za normalno funkcioniranje. Sve ispod toga je siromaštvo i životarenje.",2
"Ziva istina! Jedno dijete sam rodila u Hrvatskoj u Virovitickom rodilistu, mislim da je jedno od najgorih koje postoji! Vecina osoblja je sklona izrugivanju, vrijedanju a tvoje potrebe nisu uopce bitne! Probusi vodenjak pa ti lezi na krevetu sto puta se pokoci al nitko te ni ne pogleda! U 8 sati sto sam lezala u radaoni jednom je dosla sestra i natapkala mi usta mokrom gazom! Poslije 8 sati su dosli svi prikljucili me na drip i doktor je doslovce istisnuo bebu van! A o brizi i njezi i majke i bebe poslije poroda ne vrijedi ni pricati jel to je nocna mora! Drugo sam rodila u Austriji. Dosla sam u radaonu sa jakim trudovima, ali jako sporo sam se otvarala! Muz je bio cijelo vrijeme samnom! Sestra je stalno brinula i nudila mi razne poze da se namjestim da bude lakse, pilates loptu, setnju, i na kraju sam rodila u kadi punoj tople vode, uzivancija! Cijelo vrijeme poroda sam imala bokal sa vodom i casu i kad je trebalo dali su! Poslije poroda iako sam rodila u 23 sata sestra mi je u sobu donijela veceru i vodu jel je organizam iscrpljen.a sva tri ostala dana sam se osjecala kao u najboljem hotelu! Hrvatska, Njemacka i Austrija su neusporedive!",2
U hrv.rodilištima se možeš smatrati sretnicom ako izađeš sa sretnim završetkom poroda i da ti dijete ostane živo i bez težih posljedica.,2
Ovi i Maras su kraljevi društvenih mreža.... svaki dan oduševljavaju mase svojom objavama...  Bilo bi lipo kad bi malo radili i štagod konkretnog napravili osim pizdarija koje pišu po fejsu... neradnici i jebivjetri,3
"Osiguraj ti nama koji jesmo tu uvijete kakvi su u svedskoj pa ces vidjeti kako se drzava pomladjuje. ""Draga Vlado ja bih imao djecu rado, daj mi dobru placu napravit cu ti i stado"".",1
Ekipa Slavena je nakon zavrsnog zvizduka popadala po travnjaku kao da su izgubili finale LP.Izgubili dnevnicu od Maminja.heheheh,2
Nitko ne zna sto se događa iza zatvorenih vrata... Zalosno..,2
Sta droga i bahatost jednog razmazenog balavca moze uradit,2
Ona je definitivno bila nesretna kad vidiš njega na šta jadan sliči ko da ga je tovar ujeba,3
"neka pozovu policajce koji su nakon mirne re....srpske uniforma zamijenili hrvatskim, pa sada prave reda po Slavoniji i Baranji...njima nije problem obuci  ili zamijeniti  uniforme.....",3
Znači Hrvati su najveće pičketine u regionu ali najveće ....Rumunima nismo ni do koljena a znali bi ih zvati Ciganima i pogrdno svi su ovakvi ili onakvi ali mi smo pičke...gledam pun je Maksimir majmuna koji bodre reprezentaciju smeća od banana države...nije ni čudo da su sve bolje pičke po svoj komad mesnatog išle u Srbiju jer su u Hrvatskoj pičići koji nemaju muda...jebo vam zakon i Todorić mater retardiranu...mrš !!!,3
Hahaha svaka cast! Mislija sam da sam ja jedini kojem je gadljiv taj dežurni prodavač pameti na fejsu,2
"Bilo bi neophodno a trebalo bi biti i obavezno da prije ulaska u sabor ili bilo koju drugu funkciju kandidati dostave potvrdu o psihičkom zdravlju koju bi izdavao psihijatar a nikako pop a osim toga jednom godišnje kvalitetan psiho test bio bi više nego poželjan . To su ljudi kojima funkcija osigurava moć pa onda nekažnjeno valjaju gluposti i bildaju ego na račun poreznih obveznika . To je vrlo opasno sto dokazuje i ministrova izjava . Očito je da ima problem da je ministarstvo iz nekog razloga zamjenio sa kaptolom,  da je zaboravio tko ga i zašto plaća a ono što je najtužnije on si to može dozvoliti . Ništa manje nije tužna činjenica da će isti ministar ako mu zatreba bilo kakva intervencija vladinim avionom otputovati u neki od evropskih bolnica  umjesto da pozove molitelja i popa . Vjerojatno postoji razlog zbog kojeg sada trenutno koketira sa crkvom ali ga može biti sram da to radi kao liječnik i kao ministar zdravlja . Nešto mi se čini da i popovi kad ih nešto zaboli između bolnice i molitve biraju bolnicu .",3
"Gazimo gubu,jedan je Sveti Ivan Pernar :-)",3
"Jebemti sunac aaaa baba me cijelo vrijeme nagovarala.""ajde sinko u popove bit će ti lijepo, šta ti fali"" a ja konj balavi nisam htio slušat. Sad bi bio vredniji 20x od kirurga štoo srce operira jbmti krv krvavu...",2
"Materi mi ako je iko u drzavi normalan krenuvsi od Indexa pa do nas koji komentiramo ovu budalastinu od teksta,naslova pa do onih koji ce letit",3
"Kolinda balerina poručila:  Šveđani dragi moji Slušajte me sada svi Hrvatsku sad treba spasiti Vaše pare, nama prebaciti   Što ćete u toj zemlji hladnoj Tu je raj na zemlji bajnoj Kontejneri vas prazni čekaju I puste ulice dozivaju  Ovrhe i blokade nove Žrtve iz Švedske sada love Vracajte se , što čekate Pare ajmo sada dajte  Da nam Plenki i Hanži budu zdravi To je za dijasporu put pravi, Sve ce vam vaša balerina reći Kako što prije vlada da vas usreći  Spremamo vam porez novi Stanove i kuće ko orao lovi Što ce vama nekretnine silne Karton, ulica i kontejner vam ne gine",1
"Evo, već grade nove bolnice, obnavljaju stare, podižu plaće liječnicima, smanjuju namete, uvode povoljnu klimu za biznis... Oh, wait.",2
"Osobno mi se zgadi licemjerje koje vlada među ovim komentarima.Krmaca? Fuj? A kad tek pogledam tko tako komentira, shvatim da su dosegli vrhove inteligencije...Smatram da je zena lijepa, svaka zena je lijepa! Onaj tko to ne vidi, slijep je.Da, zena ima viska kila, so what!? BOLJE SETAT VISAK KILA NEGO MANJAK MOZGA! Love \xe2\x9d\xa4",1
"Kaj su slovenci, austrijanci, madžari....tak glupi kaj su uveli vinjete? Aaaaa! Kužim! Kak budu krali, ak ne bude gotovine - posebno od naivnih turista kroz ljeto.",2
Za ovaj izgled nikako prestara..ali za pjevat teski trash kao ova zadnja-e za to si prestara....,2
Kako nije meni nije predavala  ovakva....,2
"Treba se skinut koji put i karijera se rasplamsa,nek se ugleda na seku valjda ona zna",3
"nisi ti imenjače elementarna nepogoda već najbolje što je hrvatska politika dala u 25 godina živio mi i nastavi samo istinu slijediti ,a svi lopovi neka češu muda da ne dobiju rak testisa",3
"Opljačkali su nas, raseljavaju nas, truju nas, ubijaju nas, a mi i dalje šutimo. Vrijeme je da sebi priznamo da je naše ponašanje na razini retardacije",1
"Kad se ujedinjujete rat na Balkanu,kad se raspadate rat na Balkanu.Daj malo promijenite teritorij! Lupajte malo po Berlinu,Londonu,Beču... dat ćemo vam svu raspoloživu municiju kao humanitarnu pomoć.",3
"Ma populist najobičniji, izjavio je to jer se ulizuje Crkvi i zna da ima puno krkana u HR, bez brige, ak mu zatreba lječnička pomoć sumnjam da će svečenika zvat...",1
"Imaju dvoje djece, sretni su. Koliko sitna duša moraš biti da te njihova priča vrijeđa, smeta, ljuti, štogod...",2
"vlada će vam pomoći da ostanete bez velikog dijela prihoda, a po mogućnosti i bez imovine. :)",1
"Zdravko Domitrović Cestarina bi mogla biti i duplo jeftinija, ali treba otpustiti barem tisuću uhljeba. Od cjelokupnog prihoda HAC-a otprilike 50% ide samo na plaće, dok na održavanje ide jedva 20%. Pa računaj.",1
"Samohrani roditelj je onaj koji samostalno brine o svom djetetu. Alimentacija je obaveza participacije roditelja koji ne živi sa djetetom, zakonski iznosi ne pridonose ni pokriću troškova dječjeg vrtića, produženog boravka a da ne govorimo o drugim potrebama djeteta. Obaveza je roditelja sa kojim dijete živi tražiti taj iznos za svoje dijete dok je maloljetno odnosno dijete to čini samo ukoliko je punoljetno a još se školuje, bez obzira čija je odluka razvod braka. Djecu imaju odrasli ljudi koji bi se za svoju djecu trebali brinuti bez obzira bili u braku ili ne, tjera li ih sudsko rješenje na to ili ne. Ne razumijem zbog čega drugi roditelj toliko reži na alimentaciju a tako silno voli dijete. Onaj roditelj koji želi sudjelovati u životu svoje djece to sigurno može. Ne pišem radi li se tu o očevima ili majkama jer nas ima i sa jedne i sa druge strane. Ovaj je tekst poprilično točan",2
"Nececse tu nikoga ispracati. Ispraca se  u budimpesti,zadru i autobusnim kolodvorima. Tu ce se docekivati dijaspora iz svedske nakon molbe gđe Kite.  Ma sto dijaspore, i sami svedani ce pohrliti u zemlju blagostanja i otvorenih mogucnosti",1
Bolje rečeno debil,2
"Hrvatska i Slavonija od vajkada bila bogata ,dok Vi niste došli devastirati u dogovoru Tudjman Milošević ,pod krinkom HDZ.",3
"Ne znam šta imate protiv čovjeka. U stvari ne znate ni vi.  Rođen je u toj obitelji, to nije mogao birati. Školovao se, nastavio i unaprijedio obiteljski posao. Nije razočarao svoje roditelje i bio je uspješan u onom šta je radio. Donirao je 2 milijarde dolara. A šta je trebao, podijeliti obiteljsko bogatstvo beskućnicima i propalicama koji bi to zapili za koju godinu i doseliti se u Hrvatsku i raditi na poljoprivredi?  Da su svi ljudi kao vi koji samo znate kritizirati i kriviti druge , čovječanstvo bi još živjelo u pećinama i tuklo se sa toljagama.",2
"Ljudi se tisuću puta više trude da steknu materijalno nego duhovno bogatstvo, mada je sasvim sigurno, da našu sreću stvara ono što jesmo, a ne ono što imamo.",2
"-Ljubavi kakva sam bez Šminke? Nepoznata ženo zašto me nazivaš ""ljubavi""i šta tražiš u mojoj sobi? :D",2
obje one su splet nesretnih okolnosti za hrvate!!!,3
Ja uzmem digitron pa jos brze izracunam.,2
"Neka netko kaže Tutiću da skine naočale, nije Kim Kardashian",2
"Vele da su nas, ne tako davno, pljačkali oni tamo iz BG-a. Ok, ma ko nas sada..*ebe ?",3
"Da nije kraljevske krvi,i da je radnik pa čak i u kraljevini nikad taj mravojed pič.e nebi ni vidio.",3
Votka + led: Uništavaju bubrege. \xe2\x80\x93 Rum + led: Uništavaju jetru. \xe2\x80\x93 Viski + led: Uništavaju srce. \xe2\x80\x93 Džin + led: Uništavaju mozak. \xe2\x80\x93 Coca-cola + led: Uništavaju zube.    Zaključak: Led je jako smrtonosan!,2
"Ova kud ide, tud nas sramoti!!!! Gdje si bila kad su odlazili??? Gdje si sad, dok još odlaze? Ah da, naslikavaš se nepozvano na pozornici s ansamblom ""Labuđeg Jezera"" i ""kradeš"" njihovih ""pet minuta"" kako bi sebe pokazala, pa hodaš malo po Americi bez razloga, pa malo seliš urede. Uglavnom, sve skupa, veću katastrofu od tebe nismo imali....",1
"Dobro je frajer napisao, koliko dugo će imat PULS ova plus size manekenka?",2
"Eto Mateja,na žalost i ti spadaš među one koje je politička i bankarska elita, u suradnji sa mas medijima, uvjerila da se mora i može živjeti na dug.Jer kao šta je Dubravko rekao,sa 12.000 kuna moglo bi se normalno živjeti,a pod normalno je mislio da ti ne trebaju nikakve debitne ili kreditne kartice,ili krediti koje je nemoguće vratiti.;)",1
"Nisu valjda ludi  da se vrate u državu birokracije , uhljeba poreza , nepravde i nestašice radnih mjesta.",3
"Nazalost ovo je za smrtnu kaznu ,ubiti ljude koji su koji su ga donijeli na svijet ,je za kaznu najvećeg ranga...Zar jos da mu porezni obveznici plaćaju smještaj i obroke u zatvoru? Eutanazija je jedino ispravno riješenje nazalost",3
"Htio im je zahvaliti što su mu kupili Mercedesa, bolje bi ima bilo da su ga dali na usvajanje čim se rodio.",2
"Malo gledan komentare i ne vijerujem, i ne samo na ovoj stranici, ugl sve su za jedino starije zene koje su u menopauzi su za protiv, i onda sta rec... Neke zene i cure su na tabletama i na hormonima da ublaze bolove, a nisu samo bolovi problem, tu dolazi i obilno krvarenje, iskreno ja nemam problema s bolovima ali znam cure koje ne mogu istat iz kreveta par dana, pa neka one uzmu slobodne dane placene a koje mogu radit neka rade.",2
"mi prvo trebamo zakon o zabrani spominjanja 45e i 91e kao argumenata u bilo kakvim razgovorima, pa tek onda možemo govoriti o popravljanju ljudskih prava. jer generacije su izgubljene u pričama od 45oj i 91oj, a napretka nigdje na vidiku. samo propadanje i fašizacija uz neizostavnu klerifikaciju društva se događa već umalo 30 godina. a mladi? mladi odlaze. i neće prestati odlaziti sve dok je ista nesposobna politička kasta i dalje u saboru i dok je nama Todorića i sličnih njemu. što se dogodilo Zdravku Pevecu i zbog koga? zašto se nije pisao zakon za spašavanje Pevec trgovačkog lanca? jer je stao na prste Gazdi.   i zato koliko god jesam za donošenje ovakvoga zakona, nerealno je u društvu koje osuđuje pretešku odluku prekida trudnoće i pravo žene na izbor očekivati ovako veliki iskorak u napretku ljudskih prava.",1
"Ja sam kralj ,a ne oni: ja sam svaki dan u 14 h za stolom doma i ručam,svaku večer u 19 h na svom kauču gledan Tv,svaku večer u 22.30 idem spavat u  svoj krevet .Ja sam kralj!!!",2
"(pre)kasno Merkel , šteta je nepopravljiva :-\\",1
"E brate, napraviste sapunicu i od emisije o hrani. Puj!",2
Xavi je kurac za modrica ?  Aj brzo izbriši komentar da ga ko ne vidi nemoj vise pratit ovaj sport pocni pratit kriket ili mi daj malo te droge..,2
"Meni je Todorića istinski žao-sve što je radio da bi stekao što je stekao,radio je po zakonu jer da nije ,već bi ga uhvatili,mene ganjaju zbog 41 kn komunalnog duga iz bogtepita koje godine...a to što će ga vlada spasiti,spasit će ga isto po zakonu...Todorić je čisti proizvod naše države,mogli bismo ga izvozit kao raritet -ma di ovo ima i ko ovo more platit!""",1
Svećenik najviše vrijedi u crkvi i da ne priča o politici.To bi po izjavi ministra značilo da jedan doktor u crkvi vrijedi više od dvadest svećenika.,3
"A vi ste zatrovani mržnjom i nećete iz nje izići sve dok slušate ovakve budale i svećenike \xc3\xa1 la Košić koji vam ispiru mozak s""komunjarama"" i pobačajem,ugledajte se malo na papu Franju.Ako ste nekakav katolik onda bi trebali i živjeti po tom,a ne biti svaku nedjelju na misi,a ostatak tjedna vrijeđati sve neistomišljenike i zastupati stavove karakteristične za rani srednji vijek...",3
"Curo glupa si a to si pokazala danas sa ovim tekstom, ne vrti se svijet oko tebe, ne zanimaju nas tvoje fotke iz mlađih dana i slične pizdarije o tebi. Sve više se sramotiš",2
A nama je dozlogrdilo gledat njeno salasto debelo dupe.,3
Dok su takvi poput nje i krivi sto su mnogi bili prisiljeni napusti domovinu nitko nije pitao za njih..sad da se vrate.. ja da nemam obitelj otiso bi bez razmisljanja...,2
"Ja uvijek kažem starom: Ma nisi ti debel, ti si plus size maneken...",2
Ja prvi priznam da kad bi morao ubit sve šta pojedem nebi ni približno toliko mesa pojeo,3
"Ako si košćićav i na kostima nemaš grama mesa onda si lijep.pametan,interesantan itd oni koji imaju koju kilu više su glupi,ružni.antipatićni i kaj ti ja znam kaj sve ne.E pa drago društvo anoreksićarkih i anoreksićara uvijek od pamtivijeka je bilo ljepo vidjet da su i dame i gospoda malo puniji,to su drage,pametne,društvene i nadasve drage osobe,a ovo kaj se radi po tv-u i radiu to je ćisto vrijeđanje i diskriminacija u svakom pogledu.",2
"Ja sam tako zivila do svoje 34 godine i skontala da nesto moram pod hitno promijeniti. Spakirala sam svoj zivot(crikvenica)i odselila u zagreb. Evo, tu sam vise od 2 godine, super posao, mali unajmljeni stancic koji je dovoljan za mene. Preporodila sam se, shvatila koliko ustvari sama mogu...u pocetku mi je bilo jako tesko, ali danas sam savrseno. Dok ne kazes e sad je dosta, nesto moram mijenjati u zivotu, nista od tebe...stisni zube i u rat :)",3
Sto nisu napravili cetnici to ce ova dvojica.javnu lovu iskoristit za privatni interes a nama uvest porez na nekretnine! Kako ce starica platit 20000kn poreza na svoju kucu?,2
ako se rađa u hr neče se imat zašto smješiti.....,3
Samo besmrtnost nije mogao kupiti.,2
Poremečene ženske koje nisu u životu tri pimpeka vidjele u živo već na pornićima misle da je kurac samo iznad 20...što reći... al ne dao bog da njihove sise komentiraš..odmah si sexist,3
"Pedofil,izopaćeni um,psihijatrijski slučaj i nasilnik malo većeg kapaciteta.....da,bil je pravi ljubavnik,nema kaj,za metak u glavu a ne jebeni junak kakvim ga prikazujete!",2
Nisu krivi klinci nego roditelji,2
Mislim da u RH nema gadnije zene...nju na vrt da plasi ptice,1
"Gospođo Marović Margetić, previše ste suzili teritorij na kojem nema ružnije žene. Ja bih rekao u naj manju ruku na cijelom Kontinentu ako ne i na čitavom Svijetu.",1
A ti primaš 20 000 kn mjesečno da bi jurcao djećicu po školama... a što ti to točno radiš ?? I ti si uhljeb na državnim jaslama..samo poremećeni uhljeb..,3
Aleluja.  Dosta je bilo traperica niskog struka \xe2\x98\xba\xe2\x98\xba\xe2\x98\xba,2
Ajmo sada organizatori raznorazni peticija da vas vidim.Organizirajte peticiju veliki lrosvjed protiv obog zakona i onoga za porez na nekretnine.Uzmimo sirotinji dajmo bogatim.Sta je misevi sva politicka elita se boji Todorica i Hanzekovica,1
A sta je potplaceno smece od index-a? Di su svi ti neredi koje ste najavljivali toliko?? Bravo Hrvatska!!!,3
Ne stoji mi ni na jednu :D,2
"Upravo na history chanel se prikazuje serija""hunting hitler""i svi dokazi upucuju na to da je zavrsio u argentini...cak postoje slike iz 1961g di je slikan",3
Koji bog? Kakvog ti to boga spominješ? Ako bog stvarno postoji onda je jebeni sadista kad dopušta da se ovakve i još gore stvari događaju!,1
Ja mislim da nitko na ovoj slici nije bas normalan..justo Fontaine ili ti fontana boy idot parekselans.. Protjerani bivsi laki odmetnik hdz-mostovac okreni se kako vjetar puse...baba zvana legalizacija ta bi legalizirala i pasju kucicu kad bi mogla a ne balkone...katastrofa.. Posto iz eu kine i pizde materine hr uvozi robu neka uvezu kakvih politicara jel ovima je odavno istekao rok upotrebe smrde na kilometar...,1
"pa nije to loše ime za aerodrom,s guštom ću na wc i poslije reć svima da sam se posrao po Franji...",1
Oduševljava me kad muškarac pokušava upravljati ženinim tijelom...,2
Covjek je reagirao profesionalno.. Svaka čast.. Bez obzira što je u pitanju dijete i što bi većina nas prihvatila cvijet,2
"Zasto unistili? Je li se njima svida? Ok, njihova stvar. Neka zive kako je njih volja. Netko jede do neiznemoglosti i ima xyz kg viška, netto boja kosu u nezamislive boje, a netko u sebe stavi toliko plastike da ga je strah prici vatri. Zasto se netko ne bi mogao tetovirati, modificirati i pirsati jer se njemu to svida? Zasto ikoga treba zanimati sto netko drugi radi? Svi sa svojim tijelom radimo ono sto nam se svida, pustite ljude da zive kako hoce i pobrinite se da vase tijelo bude ono sto vi zelite.",2
Pero tvoji komentari svaki dan sve pametniji.Baci taj svoj mobitel kroz prozor i molim te ne sramoti se više.,2
"Kosovski Srbi nisu imali nista manje djece nego kosovski Albanci,vec su se Srbi tokom stoljeca iseljavali sa Kosova dok se albansko stanovnistvo povecavalo useljavanjem iz Albanije.Samo u jednom naletu,poslije 1945 u KiM se iz Albanije uselilo 200 000 Albanaca. Srpska koljevka je Kosovo al su oni od tamo iz razno raznih razloga iselili kao sto smo mi nekada iselili iz Bijele Hrvatske.",3
"Oduševila me spontanost srpskog voditelja koji je šeretski pitao kandidata iz Hrvatske: ""Kak si kaj?"".",3
"Mozda je zena bila na wc-u, djetetu je do oljno minuta da otrci negdje. Mislim da nije lijepo osudjivati zenu u ovakvoj situaciji, sve mi majke uz cuvanje dice imamo i milijun kucanskih obaveza, do oljno je par sekundi da se dogodi nevolja.... :(",2
"inteligenta ? L O L ... jel moze neki copy/paste nekog video isjecka, intervjua u kojoj ta navodna inteligencija dolazi do izražaja ? Od nje sam vidio svašta, cuo svasta al ni u jednom trenutku ni tračak inteligencije nisam vidio. Molim, prosvjetlite nas !",1
"koliko se ovrha moglo spasiti sa 400 miliona koliko su mu poklonili u zadnjoj tranši, ma nek crknu smradovi kradezeovski zašte ga ne puste u bankrot i da mu se ovrše  nekretnine jahta helikopter i novac sa svih računa",1
"kod nas u bih sve papak do papka, al sto je i vasa kolinda glupa malo je rec",1
"Jednostavno,genijalni komentar!Nikada goru Vladu nismo imali ma kolikogod se oni europski uglancali""",1
Koje su to firme od vise od 8.000 zaposlenih i sa vise od milijardu kuna duga da li bi mogla gospoja ministarka nabrojati,3
I u čemu je lagao kada je to rekao?,2
"BRAVO MAJSTORE!LICEMJERNE EU KOLONIJALNE SILE KOJE SU SE OBOGATILE NA RAČUN MILIJUNA GLADNIH,IZRABLJIVANIH I UBIJANIH AZIJATA,CRNACA,INDIJACA I INDIJANACA NEMAJU PRAVO NIKOME DRŽATI PRODIKE VEĆ PLAĆATI SADA I NJIHOVE BUDUĆE GENERACIJE ZA SVOJE ZLOČINE!TUŽITE IH!!!!",3
"Mi još uvijek živimo debelo u prošlosti nažalost. Umjesto da se gleda i ulaže u budućnost, kod nas se samo o prošlosti priča. Glavno je tko je ustaša, a tko četnik.. Zato nam i je tako kako je. Dok to ne prestane, stanje u državi neće biti bolje, a mladi će se i dalje iseljavati.",3
"Jako podlo od idexa usporedjivati predsjednicu drzave Hrvatske i jednu obicnu eskort damu, da ne upotrijebim neki drugi tocniji izraz !",3
Govna americka opet naoruzavaju sve 3 strane i onda ce nahuskati jedne na druge i bit ce opet rata ove ili iduce godine,3
Što bi samo vi imali MONTY PYTHON!?,2
"Mislim da ona nista ne pokušava dokazati, već zaradjuje na tome, to joj je posao... Zaradjuje na svome salu. Da smrsavi, ne bi vise bila interesatna. Evo npr.fotka na kojoj reklamira Amadeus traperice, pozira izmedju dva mrsava modela, ona toliko upada u oči da mislim da ove dvije sa strane nitko ni ne primjećuje.",2
NE daj Boze nikome,2
Ovo je još jedan klasičan primjer da je svijet otišao ne u kurac nego u kurčinu .    phu p. m.,3
"Švedska je bogata zemlja i nema lopove na vlasti, pa si moreju priuštiti vojni rok. Neznam po kaj naša predsjednica tam ide. Samo se sramotimo.",3
Ima jedna njegova velika greska.Kada Evropa pocne deportirati 5000000 turaka drukcije ce pricat.,3
"Dakle Index, svi imaju normalnu sliku a Pernara stave s pljugom, a koji smradovi, da li je to posteno?",3
Vjerojatno radnik nije htio otrovat beskucnika s tom hranom :D,2
Budu i njena deca se vrnula iz brisela?,3
Ljudska glupost je beskonačna!,2
Isto tako bih uvela besplatan paket ulozaka za svaku zenu svaki mjesec..,2
"ja evo zadnjih mjesec dana neprestano mičem kazaljke na satu, istrošile mi se baterije..",2
Više vrijedi lonac špek fileka nego ovo.....,2
Odakle nekome pravo da ovakve intimne slike šera u javnost????? Gdje je ostao moral i pravo na privatnost!!,2
Kurvetine jedna i druga,3
Debelim kravama nije mjesto u manekenstvu. To je isto kao reklamiranje čvaraka pršuta i slatkiša kao zdrave hrane.,3
Ma vi ste kreteni,3
Ovaj misli da je bitan??Dečko prošlo je vaših 5 minuta lažne slave.Vi ste prošlost.,3
"Pa da nisu oni nizašta krivi ni odgovorni. Uvjek je kriv netko drugi:neprijatelji ,izdajnici,jugonostalgičari komunjare,crveni crni vragovi,jalunaši ,orjunaši , mrzitelji svega hrvatskog i tako redom.A najpoštenij su stranka pod kapom nebeskom.",3
Bez šminke?A kaj je ono oko očiju?,2
"Znači moj novac opet financira strane ""kompilatore"" i krivotvoritelje. Fenomenalno...",2
"Prvo i osnovno što ste tu fulali je definicija samohranog roditelja. Samohrani roditelj je onaj koji nije u braku ili izvanbračnoj zajednici i sam brine za dijete (dakle nema alimentacije, tj.drugi roditelj je mrtav ili je izgubio roditeljsko pravo). To što pokušavate ovdje prodati pod samohranog roditelja je uvreda pravim samohranim roditeljima. Dakle, kad postoji bivši muž koji je i dalje u djetetovom životu i financira ga, niste samohrane majke već spadate u kategoriju jednoroditeljskih obitelji (ovdje nije bitno da li sami uzdržavate dijete nego da dijete živi u kućanstvu sa samo jednim roditeljem). Eto tu je ta bitna razlika koju mnogi ne razumiju.",2
Jbt sa 17 sam sanjao ribe od 25-40,2
"Najbolje Konzum u stečaj, prodati vile, otoke i drugo a radnici na Jadran u konobare i kuvare i eto radne snage. Ajme majko u što će nas još Todorić uvaliti i vrhuška koja mu je ovo dozvolila, kupuje Merkator a u dugovima do grla i svi žive ko šeici. Nerazumljivo koje tu lud.",1
"Šteta da se gospodin Đelo Hadžiselimović ne kandidira (ukoliko bi to htio),za predsjednika države.Ono što on odabere uglavnom se svima sviđa.Sada kada na kraju emisije pročitam ""ODABRALA KOLINDA GRABAR KITAROVIĆ"",NEMAM VIŠE ŽELJU GLEDATI TV.",3
"Inteligentan pristup autora.Od kada se imena prevode?Probajte prevesti neko hrvatsko ime na engleski ili bilo koji drugi jezik.Dobar ali rijedak primjer gdje je to moguće jeste iz devetnaestog stoljeća kada su doseljeni Nijemci,Austrijanci,Židovi prilagođavali svoja imena (prevodili ih doslovno u rijetkim slučajevima).Dakle gospodine iz INDEXA,prvo se informirajte o nečemu o čemu pišete.",3
"Kaj je tu ljepše od Rima i Beca,zgrade i ceste se raspadaju po centru i predgrađu. Treba bolesnog majmuna opalit lopatom po tikvi i bacit u fontanu. Balkanska kasaba i je zbog takvih opančara. Te njegove verbalne proljeve puše samo trupci koji su preko njega dobili posao u zetu,hž-u,holdingu i gradskoj upravi. Vidi se po komentarima odavno vec tko mu siše šupak,menađeri u holdingu od dvadesetak godina iz nekakvih pripizdina i romčići",3
Kod nas i veliki broj vjernika štuje sotonu..,3
"Hdz-e stvarno ništa nova, prije bi vam čovjek ugurao u guzicu metar ,nego u glavu milimetar.",1
"Zena je zeni najgori neprijatelj,umjesto da se drze skupa.",2
Tocnije je Crnogorac a ne Srbin...,3
"Index Hr., gonite se vi i oni zajedno,šta ih reklamirate??? zar tamo ne živi većina normalnih ljudi koji se zgražaju od ovoga, reklamirajte njih i njihove stavove! :P",3
Sad ce rugoba stara rospija da vlada Zagreb...i jos k tome je lopusina.,3
Moja majka ide pune 32 godine na hemodijaluzu i znam dobro kako je to....a za dobivanje bubrega se mora podudarati dosta čimbenika ...jer tijelo zna odbaciti bubreg...a Ivan ima šanse za dobiti bubreg jer sad su veće šanse nego prije dvadesetak godina i medicina je napredovala tako da ne treba gubiti nadu...,2
Zloupotreba djece je zakonom zabranjena. Gdje je tu policija da hapsi umjesto da hapsi babe koje prodaju kolut sira,2
"Zanimljivo kako se izokrecu cinjenice. Sada ovo zovemo ""pravo na odgoj djeteta"" . Drugim rijecima pravo na raspolaganje o tudjem zivotu, pogledima,znanju itd, u ovom slucaju djeteta. Dok isti ti, tvrde da zena nema nikakva prava na fetus, jer to je samo pravo drugog bica. Dvostruka mjerila, nema sta. Licemjerstvo na najjace.",2
"Stara moja imas troje djece, a to ti je više od dobitka na Eurojackpotu",2
"Tolko je dobro igro da je Mandzukic vise bio u obrani nego u napadu jer on ne zna cuvat igraca. Sad kad sam ga vidio uzivo shvacam tek koliko je los. Prema naprijed je cisto solidan al iza ne zna nista, krilo mu trci iza leda on odma trci prema 16 umjesto na njega. Stoji 10 metara najmanje od krila stalno. Ne znam, ovo se vidi jako i svako malo bolje desno krilo protivnicke momcadi znaci da se nase lijevo krilo mora vracat pomagat Plivaricu. I apsolutno je zasluzio nadimak, danas je jednom i zaplivo po podu",2
"Za Agrokor - novi zakon, za ""stoku sitnog zuba"" - porez na nekretnine.... za koje su već platili porez prilikom kupovine, ili izgradnje, ili nasljeđivanja.... i za koje će stalno morati plaćati porez - dok ne budu mogli plaćati.... a onda će ostati na ulici.... E moj narode, što se čeka?",1
Kaj je tu neobično... cijeli sustav je osmišljen samo u i za korist kapitala...,1
Pa ima imovinu nek ju stavi pod hipoteku ko i svi i nek plati dug ima od cega a ne od ove jebene drzave,1
